index,seqName,clade,major_lineage,genotype,otherName,seqLength,%cds,year,geo_location,country,strain,date
742,MW720886.1|2019-09,3III_B.3.1,3III_B,3III,MW720886,10659,104.7773518,2019,China,China,MW720886,2019
743,KF955460.1|2008,3II_A.1,3II_A,3II,KF955460,10640,104.5905829,2008,Viet Nam,Viet Nam,KF955460,2008
743,MW720887.1|2019-09,3III_B.3.1,3III_B,3III,MW720887,10664,104.8265015,2019,China,China,MW720887,2019
744,MW720888.1|2019-09,3III_B.1,3III_B,3III,MW720888,10656,104.747862,2019,China,China,MW720888,2019
744,KF955461.1|1999,3II_A,3II_A,3II,KF955461,10668,104.8658213,1999,Cambodia,Cambodia,KF955461,1999
745,MW720889.1|2019-09,3I_A.1.2,3I_A,3I,MW720889,10662,104.8068416,2019,China,China,MW720889,2019
745,KF955462.1|2001,3II_A,3II_A,3II,KF955462,10810,106.2616731,2001,Cambodia,Cambodia,KF955462,2001
746,KF955463.1|2001,3II_A,3II_A,3II,KF955463,10525,103.4601396,2001,Cambodia,Cambodia,KF955463,2001
746,MW720890.1|2019-09,3I_A.1.2,3I_A,3I,MW720890,10654,104.7282021,2019,China,China,MW720890,2019
747,KF955464.1|2007,3II_A.2,3II_A,3II,KF955464,10525,103.4601396,2007,Cambodia,Cambodia,KF955464,2007
747,MW720891.1|2019-09,3I_C,3I_C,3I,MW720891,10664,104.8265015,2019,China,China,MW720891,2019
748,KF955465.1|2000,3III_C.1,3III_C,3III,KF955465,10614,104.3350044,2000,Puerto Rico,USA,KF955465,2000
748,MW720892.1|2019-09,3I_C,3I_C,3I,MW720892,10664,104.8265015,2019,China,China,MW720892,2019
749,KF955466.1|2000,3III_C.1,3III_C,3III,KF955466,10596,104.1580655,2000,Puerto Rico,USA,KF955466,2000
749,ON123655.1|2020,3III_B.3,3III_B,3III,ON123655,10707,105.249189,2020,India,India,ON123655,2020
750,KF955467.1|2000,3III_C.1,3III_C,3III,KF955467,9643,94.79013074,2000,Puerto Rico,USA,KF955467,2000
750,ON123658.1|2019,3III_B.3.1,3III_B,3III,ON123658,10707,105.249189,2019,India,India,ON123658,2019
751,KF955468.1|2001,3III_C.1,3III_C,3III,KF955468,10640,104.5905829,2001,Puerto Rico,USA,KF955468,2001
751,ON123659.1|2018,3III_B.3,3III_B,3III,ON123659,10707,105.249189,2018,India,India,ON123659,2018
752,KF955469.1|2002,3III_C.1,3III_C,3III,KF955469,7375,72.49582227,2002,Puerto Rico,USA,KF955469,2002
752,ON123660.1|2018,3III_B.3,3III_B,3III,ON123660,10707,105.249189,2018,India,India,ON123660,2018
753,KF955470.1|2002,3III_C.1,3III_C,3III,KF955470,7405,72.79072053,2002,Puerto Rico,USA,KF955470,2002
753,ON123662.1|2018,3III_B.3,3III_B,3III,ON123662,10707,105.249189,2018,India,India,ON123662,2018
754,KF955471.1|2004,3III_C.1,3III_C,3III,KF955471,10525,103.4601396,2004,Venezuela,Venezuela,KF955471,2004
754,ON123665.1|2018,3III_B.3,3III_B,3III,ON123665,10707,105.249189,2018,India,India,ON123665,2018
755,KF955472.1|2004,3III_C.1,3III_C,3III,KF955472,10639,104.580753,2004,Venezuela,Venezuela,KF955472,2004
755,ON123669.1|2018,3III_B.3,3III_B,3III,ON123669,10707,105.249189,2018,India,India,ON123669,2018
756,KF955473.1|2002,3III_C.2,3III_C,3III,KF955473,10459,102.8113634,2002,Brazil,Brazil,KF955473,2002
756,ON123670.1|2018,3III_B.3,3III_B,3III,ON123670,10707,105.249189,2018,India,India,ON123670,2018
757,KF955474.1|1989,3III,3III,3III,KF955474,10663,104.8166716,1989,Sri Lanka,Sri Lanka,KF955474,1989
757,ON109599.1|2021,3III_B.3,3III_B,3III,ON109599,10706,105.2393591,2021,India,India,ON109599,2021
758,ON055565.1|2010-02-16,3III_B.1,3III_B,3III,ON055565,10260,100.855205,2010,Thailand,Thailand,ON055565,2010
758,KF955476.1|1983,3II,3II,3II,KF955476,10462,102.8408532,1983,Sri Lanka,Sri Lanka,KF955476,1983
759,ON055566.1|2010-10-15,3II_B,3II_B,3II,ON055566,10260,100.855205,2010,Thailand,Thailand,ON055566,2010
759,KF955477.1|1984,3II,3II,3II,KF955477,10525,103.4601396,1984,India,India,KF955477,1984
760,ON055567.1|2011-08-25,3III_B.1,3III_B,3III,ON055567,10260,100.855205,2011,Thailand,Thailand,ON055567,2011
760,KF955479.1|2001,3III_C.1,3III_C,3III,KF955479,10638,104.570923,2001,Venezuela,Venezuela,KF955479,2001
761,KF955480.1|2001,3III_C.1,3III_C,3III,KF955480,8159,80.20249681,2001,Venezuela,Venezuela,KF955480,2001
761,ON055568.1|2012-03-10,3II_A.5,3II_A,3II,ON055568,10260,100.855205,2012,Thailand,Thailand,ON055568,2012
762,KF955481.1|2007,3III_C.1,3III_C,3III,KF955481,10222,100.4816672,2007,Venezuela,Venezuela,KF955481,2007
762,ON007080.1|2011-08-04,3III_B.1,3III_B,3III,ON007080,10261,100.8650349,2011,Thailand,Thailand,ON007080,2011
763,KF955486.1|2001,3III_C.1,3III_C,3III,KF955486,10525,103.4601396,2001,Venezuela,Venezuela,KF955486,2001
763,OK469353.1|1988,3II,3II,3II,OK469353,10660,104.7871818,1988,Thailand,Thailand,OK469353,1988
764,KF955487.1|2001,3III_C.1,3III_C,3III,KF955487,10638,104.570923,2001,Venezuela,Venezuela,KF955487,2001
764,OK469354.1|1989,3II,3II,3II,OK469354,10664,104.8265015,1989,Thailand,Thailand,OK469354,1989
765,KF955488.1|2008,3III_C.2.1,3III_C,3III,KF955488,8160,80.21232675,2008,Nicaragua,Nicaragua,KF955488,2008
765,OK469355.1|1973,3II,3II,3II,OK469355,10664,104.8265015,1973,Myanmar,Myanmar,OK469355,1973
766,KF955489.1|2008,3III_C.2.1,3III_C,3III,KF955489,8137,79.98623808,2008,Nicaragua,Nicaragua,KF955489,2008
766,OK469356.1|1976,3II,3II,3II,OK469356,10648,104.6692225,1976,Myanmar,Myanmar,OK469356,1976
767,KF955490.1|2008,3III_C.2.1,3III_C,3III,KF955490,10222,100.4816672,2008,Nicaragua,Nicaragua,KF955490,2008
767,OM638675.1|2021-11-29,3III_B.3,3III_B,3III,OM638675,10703,105.2098693,2021,India,India,OM638675,2021
768,KF955491.1|2008,3III_C.2.1,3III_C,3III,KF955491,7859,77.2535142,2008,Nicaragua,Nicaragua,KF955491,2008
768,OM417340.1|2021-09-21,3III_C.2.1,3III_C,3III,OM417340,10008,98.37805957,2021,Mexico: Tabasco,Mexico,OM417340,2021
769,KF955493.1|2007,3III_C.2.2,3III_C,3III,KF955493,7237,71.13929028,2007,Brazil,Brazil,KF955493,2007
769,OM417341.1|2021-09-19,3III_C.2.1,3III_C,3III,OM417341,10004,98.3387398,2021,Mexico: Tabasco,Mexico,OM417341,2021
770,KF955494.1|2007,3III_C.2.2,3III_C,3III,KF955494,7230,71.07048068,2007,Brazil,Brazil,KF955494,2007
770,OM368353.1|2019-05-17,3III_B.3.1,3III_B,3III,OM368353,10656,104.747862,2019,China: Guangzhou,China,OM368353,2019
771,KF955495.1|2007,3III_C.2.2,3III_C,3III,KF955495,7237,71.13929028,2007,Brazil,Brazil,KF955495,2007
771,OM258630.1|1953,Outgroup,Outgroup,Outgroup,OM258630,10678,104.9641207,1953,Puerto Rico,USA,OM258630,1953
772,KF955496.1|2007,3III_C.2.2,3III_C,3III,KF955496,7237,71.13929028,2007,Brazil,Brazil,KF955496,2007
772,OK605762.1|2007,3III_C.2,3III_C,3III,OK605762,10707,105.249189,2007,Paraguay,Paraguay,OK605762,2007
773,KF955497.1|2007,3III_C.2.2,3III_C,3III,KF955497,7229,71.06065074,2007,Brazil,Brazil,KF955497,2007
773,OK605763.1|1985,3I_A,3I_A,3I,OK605763,10707,105.249189,1985,Indonesia,Indonesia,OK605763,1985
774,KF955498.1|2007,3III_C.2.2,3III_C,3III,KF955498,7229,71.06065074,2007,Brazil,Brazil,KF955498,2007
774,OK605764.1|1994,3II_B,3II_B,3II,OK605764,10707,105.249189,1994,Thailand,Thailand,OK605764,1994
775,KF955499.1|2007,3III_C.2.2,3III_C,3III,KF955499,7229,71.06065074,2007,Brazil,Brazil,KF955499,2007
775,OK605765.1|2001,3III_C.2,3III_C,3III,OK605765,10707,105.249189,2001,Ecuador,Ecuador,OK605765,2001
776,KF955500.1|2007,3III_C.2,3III_C,3III,KF955500,7150,70.28408532,2007,Brazil,Brazil,KF955500,2007
776,OK605766.1|1993,3III,3III,3III,OK605766,10707,105.249189,1993,Somalia,Somalia,OK605766,1993
777,KF955501.1|2007,3III_C.2.2,3III_C,3III,KF955501,7230,71.07048068,2007,Brazil,Brazil,KF955501,2007
777,MW788877.1|2017-06,3I_A.1.2,3I_A,3I,MW788877,10623,104.4234739,2017,Myanmar: Yangon,Myanmar,MW788877,2017
778,KF955502.1|2007,3III_C.2.2,3III_C,3III,KF955502,7237,71.13929028,2007,Brazil,Brazil,KF955502,2007
778,MW788878.1|2017-09,3I_A.1.2,3I_A,3I,MW788878,10602,104.2170451,2017,Myanmar: Yangon,Myanmar,MW788878,2017
779,KF955503.1|2007,3III_C.2.2,3III_C,3III,KF955503,7237,71.13929028,2007,Brazil,Brazil,KF955503,2007
779,MW788879.1|2017-08,3I_A.1.2,3I_A,3I,MW788879,10639,104.580753,2017,Myanmar: Yangon,Myanmar,MW788879,2017
780,KF955504.1|2008,3III_C.2,3III_C,3III,KF955504,7237,71.13929028,2008,Brazil,Brazil,KF955504,2008
780,MW788880.1|2017-06,3I_A.1.2,3I_A,3I,MW788880,10624,104.4333038,2017,Myanmar: Yangon,Myanmar,MW788880,2017
781,MW788881.1|2018-02,3I_A.1.2,3I_A,3I,MW788881,10645,104.6397326,2018,Myanmar: Yangon,Myanmar,MW788881,2018
781,KF955505.1|2002,3III_C.2,3III_C,3III,KF955505,10653,104.7183722,2002,Grenada,Grenada,KF955505,2002
782,KF955506.1|2007,3II_A.2,3II_A,3II,KF955506,9708,95.42907697,2007,Cambodia,Cambodia,KF955506,2007
782,MW788882.1|2018-05,3I_A.1.2,3I_A,3I,MW788882,10631,104.5021134,2018,Myanmar: Yangon,Myanmar,MW788882,2018
783,MW788883.1|2017-06,3III_B.1,3III_B,3III,MW788883,10608,104.2760248,2017,Myanmar: Yangon,Myanmar,MW788883,2017
783,KF955507.1|2007,3II_A.2,3II_A,3II,KF955507,10642,104.6102428,2007,Cambodia,Cambodia,KF955507,2007
784,KF955508.1|2007,3II_A.2,3II_A,3II,KF955508,10536,103.5682689,2007,Cambodia,Cambodia,KF955508,2007
784,MW788884.1|2017-07,3III_B.1,3III_B,3III,MW788884,10572,103.9221469,2017,Myanmar: Yangon,Myanmar,MW788884,2017
785,KF921913.1|2009,3III_C.2.1,3III_C,3III,KF921913,10430,102.5262951,2009,Nicaragua,Nicaragua,KF921913,2009
785,MW788885.1|2017-07,3I_A.1.2,3I_A,3I,MW788885,10645,104.6397326,2017,Myanmar: Yangon,Myanmar,MW788885,2017
786,KF921914.1|2009,3III_C.2.1,3III_C,3III,KF921914,10362,101.857859,2009,Nicaragua,Nicaragua,KF921914,2009
786,MW788886.1|2017-07,3III_B.1,3III_B,3III,MW788886,10638,104.570923,2017,Myanmar: Yangon,Myanmar,MW788886,2017
787,KF921916.1|2009,3III_C.2.1,3III_C,3III,KF921916,10534,103.5486091,2009,Nicaragua,Nicaragua,KF921916,2009
787,MW788887.1|2017-07,3III_B.1,3III_B,3III,MW788887,10637,104.5610931,2017,Myanmar: Yangon,Myanmar,MW788887,2017
788,KF921917.1|2009,3III_C.2.1,3III_C,3III,KF921917,8375,82.32576428,2009,Nicaragua,Nicaragua,KF921917,2009
788,MW788888.1|2017-07,3III_B.1,3III_B,3III,MW788888,10638,104.570923,2017,Myanmar: Yangon,Myanmar,MW788888,2017
789,KF921919.1|2009,3III_C.2.1,3III_C,3III,KF921919,9645,94.80979062,2009,Nicaragua,Nicaragua,KF921919,2009
789,MW788889.1|2018-07,3III_B.1,3III_B,3III,MW788889,10641,104.6004129,2018,Myanmar: Yangon,Myanmar,MW788889,2018
790,KF921920.1|2009,3III_C.2.1,3III_C,3III,KF921920,10215,100.4128576,2009,Nicaragua,Nicaragua,KF921920,2009
790,MW788890.1|2018-07,3I_A.1.2,3I_A,3I,MW788890,10645,104.6397326,2018,Myanmar: Yangon,Myanmar,MW788890,2018
791,KF921921.1|2009,3III_C.2.1,3III_C,3III,KF921921,10136,99.63629215,2009,Nicaragua,Nicaragua,KF921921,2009
791,MW788891.1|2019-12,3III_B.1,3III_B,3III,MW788891,10641,104.6004129,2019,Myanmar: Yangon,Myanmar,MW788891,2019
792,KF921922.1|2009,3III_C.2.1,3III_C,3III,KF921922,10201,100.2752384,2009,Nicaragua,Nicaragua,KF921922,2009
792,MW788892.1|2018-07,3I_A.1.2,3I_A,3I,MW788892,10645,104.6397326,2018,Myanmar: Yangon,Myanmar,MW788892,2018
793,KF921923.1|2009,3III_C.2.1,3III_C,3III,KF921923,10595,104.1482355,2009,Nicaragua,Nicaragua,KF921923,2009
793,MW788893.1|2019-07,3III_B.1,3III_B,3III,MW788893,10642,104.6102428,2019,Myanmar: Yangon,Myanmar,MW788893,2019
794,KF921924.1|2010,3III_C.2.1,3III_C,3III,KF921924,10599,104.1875553,2010,Nicaragua,Nicaragua,KF921924,2010
794,MW788894.1|2019-06,3I_A.1.2,3I_A,3I,MW788894,10645,104.6397326,2019,Myanmar: Yangon,Myanmar,MW788894,2019
795,KF921925.1|2010,3III_C.2.1,3III_C,3III,KF921925,9613,94.49523248,2010,Nicaragua,Nicaragua,KF921925,2010
795,MW788895.1|2018-05,3I_A.1.2,3I_A,3I,MW788895,10645,104.6397326,2018,Myanmar: Yangon,Myanmar,MW788895,2018
796,KF921926.1|2010,3III_C.2.1,3III_C,3III,KF921926,10556,103.7648678,2010,Nicaragua,Nicaragua,KF921926,2010
796,MW788896.1|2019-05,3III_B.1,3III_B,3III,MW788896,10641,104.6004129,2019,Myanmar: Yangon,Myanmar,MW788896,2019
797,KF921927.1|2010,3III_C.2.1,3III_C,3III,KF921927,9558,93.95458567,2010,Nicaragua,Nicaragua,KF921927,2010
797,MW788897.1|2018-07,3I_A.1.2,3I_A,3I,MW788897,10645,104.6397326,2018,Myanmar: Yangon,Myanmar,MW788897,2018
798,KF921928.1|2010,3III_C.2.1,3III_C,3III,KF921928,10575,103.9516367,2010,Nicaragua,Nicaragua,KF921928,2010
798,MW788898.1|2019-03,3I_A.1.2,3I_A,3I,MW788898,10645,104.6397326,2019,Myanmar: Yangon,Myanmar,MW788898,2019
799,KF921929.1|2010,3III_C.2.1,3III_C,3III,KF921929,10442,102.6442544,2010,Nicaragua,Nicaragua,KF921929,2010
799,MW788899.1|2019-02,3I_A.1.2,3I_A,3I,MW788899,10645,104.6397326,2019,Myanmar: Yangon,Myanmar,MW788899,2019
800,MW788900.1|2018-10,3I_A.1.2,3I_A,3I,MW788900,10621,104.403814,2018,Myanmar: Yangon,Myanmar,MW788900,2018
800,JF808118.1|2002,3III_C.2,3III_C,3III,JF808118,10707,105.249189,2002,Brazil: Boa Vista (Roraima),Brazil,JF808118,2002
801,MW788901.1|2018-08,3I_A.1.2,3I_A,3I,MW788901,10645,104.6397326,2018,Myanmar: Yangon,Myanmar,MW788901,2018
801,JF808119.1|2004,3III_C.2,3III_C,3III,JF808119,10707,105.249189,2004,Brazil: Braganca (Para),Brazil,JF808119,2004
802,MW788902.1|2018-07,3I_A.1.2,3I_A,3I,MW788902,10645,104.6397326,2018,Myanmar: Yangon,Myanmar,MW788902,2018
802,JF808120.1|2009,3III_C.2,3III_C,3III,JF808120,10707,105.249189,2009,Brazil: Ribeirao Preto (Sao Paulo),Brazil,JF808120,2009
803,MW788903.1|2018-07,3I_A.1.2,3I_A,3I,MW788903,10642,104.6102428,2018,Myanmar: Yangon,Myanmar,MW788903,2018
803,JF808121.1|2007,3III_C.2,3III_C,3III,JF808121,10707,105.249189,2007,Brazil: Ribeirao Preto (Sao Paulo),Brazil,JF808121,2007
804,MW788904.1|2018-07,3III_B.1,3III_B,3III,MW788904,10641,104.6004129,2018,Myanmar: Yangon,Myanmar,MW788904,2018
804,JF808122.1|2003,3III_C.2,3III_C,3III,JF808122,10707,105.249189,2003,Paraguay: Asuncion (Central),Paraguay,JF808122,2003
805,MW788905.1|2018-06,3I_A.1.2,3I_A,3I,MW788905,10645,104.6397326,2018,Myanmar: Yangon,Myanmar,MW788905,2018
805,JF808123.1|2002,3III_C.2,3III_C,3III,JF808123,10707,105.249189,2002,Paraguay: Asuncion (Central),Paraguay,JF808123,2002
806,MW788906.1|2018-06,3III_B.1,3III_B,3III,MW788906,10637,104.5610931,2018,Myanmar: Yangon,Myanmar,MW788906,2018
806,JF808124.1|2003,3III_C.2,3III_C,3III,JF808124,10699,105.1705495,2003,Brazil: Marituba (Para),Brazil,JF808124,2003
807,MW788907.1|2018-10,3III_B.1,3III_B,3III,MW788907,10644,104.6299027,2018,Myanmar: Yangon,Myanmar,MW788907,2018
807,JF808125.1|2002,3III_C.2,3III_C,3III,JF808125,10707,105.249189,2002,Brazil: Sao Luis (Maranhao),Brazil,JF808125,2002
808,MW788908.1|2018-09,3I_A.1.2,3I_A,3I,MW788908,10645,104.6397326,2018,Myanmar: Yangon,Myanmar,MW788908,2018
808,JF808126.1|2003,3III_C.2,3III_C,3III,JF808126,10707,105.249189,2003,Brazil: Porto Velho (Rondonia),Brazil,JF808126,2003
809,MW788909.1|2018-08,3I_A.1.2,3I_A,3I,MW788909,10645,104.6397326,2018,Myanmar: Yangon,Myanmar,MW788909,2018
809,JF808127.1|2002,3III_C.2,3III_C,3III,JF808127,10707,105.249189,2002,Brazil: Cuiaba (Mato Grosso),Brazil,JF808127,2002
810,MW788910.1|2018-08,3III_B.1,3III_B,3III,MW788910,10641,104.6004129,2018,Myanmar: Yangon,Myanmar,MW788910,2018
810,JF808128.1|2003,3III_C.2,3III_C,3III,JF808128,10707,105.249189,2003,Paraguay: Pedro Juan Caballero (Amambay),Paraguay,JF808128,2003
811,MW788911.1|2018-07,3III_B.1,3III_B,3III,MW788911,10641,104.6004129,2018,Myanmar: Yangon,Myanmar,MW788911,2018
811,JF808129.1|2003,3III_C.2,3III_C,3III,JF808129,10707,105.249189,2003,Paraguay: Asuncion (Central),Paraguay,JF808129,2003
812,MW788912.1|2018-07,3I_A.1.2,3I_A,3I,MW788912,10645,104.6397326,2018,Myanmar: Yangon,Myanmar,MW788912,2018
812,KF041254.1|2008,3III_B,3III_B,3III,KF041254,10675,104.9346309,2008,Pakistan: Karachi,Pakistan,KF041254,2008
813,MZ857204.1|2011,3III_B,3III_B,3III,MZ857204,10171,99.98034012,2011,Kenya,Kenya,MZ857204,2011
813,KF041255.1|2007,3III_B,3III_B,3III,KF041255,10675,104.9346309,2007,Pakistan: Hyderaad,Pakistan,KF041255,2007
814,MZ857217.1|2016,3III_B.3,3III_B,3III,MZ857217,10171,99.98034012,2016,Saudi Arabia,Saudi Arabia,MZ857217,2016
814,KF041256.1|2006,3III_B,3III_B,3III,KF041256,10675,104.9346309,2006,Pakistan: Karachi,Pakistan,KF041256,2006
815,MZ857225.1|1991-05-21,3II_A,3II_A,3II,MZ857225,10171,99.98034012,1991,Thailand,Thailand,MZ857225,1991
815,KF041257.1|2006,3III_B,3III_B,3III,KF041257,10675,104.9346309,2006,Pakistan: Karachi,Pakistan,KF041257,2006
816,MZ857226.1|1991-09-17,3II_A,3II_A,3II,MZ857226,10171,99.98034012,1991,Thailand,Thailand,MZ857226,1991
816,KF041258.1|2009,3III_B,3III_B,3III,KF041258,10675,104.9346309,2009,Pakistan: Karachi,Pakistan,KF041258,2009
817,OK631736.1|2020-06-22,3I_A.1.1,3I_A,3I,OK631736,9997,98.26993021,2020,Sri Lanka,Sri Lanka,OK631736,2020
817,KF041259.1|2006,3III_B,3III_B,3III,KF041259,10675,104.9346309,2006,Pakistan: Karachi,Pakistan,KF041259,2006
818,OK598123.1|2020-12-17,3I_A.1.1,3I_A,3I,OK598123,10697,105.1508896,2020,Sri Lanka,Sri Lanka,OK598123,2020
818,JX669489.1|2003,3III_C.2,3III_C,3III,JX669489,10709,105.2688489,2003,Brazil: Pernambuco,Brazil,JX669489,2003
819,OK598124.1|2020-06-30,3I_A.1.1,3I_A,3I,OK598124,8324,81.82443724,2020,Sri Lanka,Sri Lanka,OK598124,2020
819,JX669490.1|2002,3III_C.2,3III_C,3III,JX669490,10707,105.249189,2002,Brazil: Pernambuco,Brazil,JX669490,2002
820,OK598125.1|2019-12-06,3III_B.3,3III_B,3III,OK598125,8354,82.1193355,2019,Sri Lanka,Sri Lanka,OK598125,2019
820,JX669491.1|2002,3III_C.2,3III_C,3III,JX669491,10708,105.259019,2002,Brazil: Pernambuco,Brazil,JX669491,2002
821,MZ312921.1|2018-07-09,3III_B.3,3III_B,3III,MZ312921,10366,101.8971788,2018,India,India,MZ312921,2018
821,JX669492.1|2005,3III_C.2,3III_C,3III,JX669492,10709,105.2688489,2005,Brazil: Pernambuco,Brazil,JX669492,2005
822,OK079104.1|2020-11-24,3I_A.2,3I_A,3I,OK079104,10602,104.2170451,2020,Bangladesh,Bangladesh,OK079104,2020
822,JX669493.1|2005,3III_C.2,3III_C,3III,JX669493,10709,105.2688489,2005,Brazil: Pernambuco,Brazil,JX669493,2005
823,MZ544585.1|2019-03,3III_B,3III_B,3III,MZ544585,10173,100,2019,Kenya: Mombasa,Kenya,MZ544585,2019
823,JX669494.1|2005,3III_C.2,3III_C,3III,JX669494,10710,105.2786789,2005,Brazil: Pernambuco,Brazil,JX669494,2005
824,MZ544586.1|2019-03,3III_B,3III_B,3III,MZ544586,10173,100,2019,Kenya: Mombasa,Kenya,MZ544586,2019
824,JX669495.1|2004,3III_C.2,3III_C,3III,JX669495,10707,105.249189,2004,Brazil: Pernambuco,Brazil,JX669495,2004
825,MZ544587.1|2019-03,3III_B,3III_B,3III,MZ544587,10173,100,2019,Kenya: Mombasa,Kenya,MZ544587,2019
825,JX669496.1|2006,3III_C.2,3III_C,3III,JX669496,10709,105.2688489,2006,Brazil: Pernambuco,Brazil,JX669496,2006
826,MZ544588.1|2019-03,3III_B,3III_B,3III,MZ544588,10173,100,2019,Kenya: Mombasa,Kenya,MZ544588,2019
826,JX669497.1|2005,3III_C.2,3III_C,3III,JX669497,10709,105.2688489,2005,Brazil: Pernambuco,Brazil,JX669497,2005
827,MW192820.1|2016-08,3III_B,3III_B,3III,MW192820,10539,103.5977588,2016,India,India,MW192820,2016
827,JX669498.1|2004,3III_C.2,3III_C,3III,JX669498,10707,105.249189,2004,Brazil: Pernambuco,Brazil,JX669498,2004
828,MW192821.1|2016-08,3III_B.3,3III_B,3III,MW192821,10558,103.7845277,2016,India,India,MW192821,2016
828,JX669499.1|2004,3III_C.2,3III_C,3III,JX669499,10707,105.249189,2004,Brazil: Pernambuco,Brazil,JX669499,2004
829,MW192822.1|2016-08,3III_B,3III_B,3III,MW192822,10571,103.9123169,2016,India,India,MW192822,2016
829,JX669500.1|2005,3III_C.2,3III_C,3III,JX669500,10707,105.249189,2005,Brazil: Pernambuco,Brazil,JX669500,2005
830,MW192823.1|2016-07,3III_B,3III_B,3III,MW192823,10571,103.9123169,2016,India,India,MW192823,2016
830,JX669501.1|2005,3III_C.2,3III_C,3III,JX669501,10707,105.249189,2005,Brazil: Pernambuco,Brazil,JX669501,2005
831,MW192824.1|2017-08,3III_B,3III_B,3III,MW192824,10571,103.9123169,2017,India,India,MW192824,2017
831,JX669502.1|2005,3III_C.2,3III_C,3III,JX669502,10705,105.2295291,2005,Brazil: Pernambuco,Brazil,JX669502,2005
832,MZ008468.1|2014,3III_C.2.1,3III_C,3III,MZ008468,10640,104.5905829,2014,Nicaragua,Nicaragua,MZ008468,2014
832,JX669503.1|2005,3III_C.2,3III_C,3III,JX669503,10707,105.249189,2005,Brazil: Pernambuco,Brazil,JX669503,2005
833,MZ008469.1|2013,3III_C.2.1,3III_C,3III,MZ008469,10170,99.97051017,2013,Nicaragua,Nicaragua,MZ008469,2013
833,JX669504.1|2006,3III_C.2,3III_C,3III,JX669504,10707,105.249189,2006,Brazil: Pernambuco,Brazil,JX669504,2006
834,MZ008470.1|2013,3III_C.2.1,3III_C,3III,MZ008470,10170,99.97051017,2013,Nicaragua,Nicaragua,MZ008470,2013
834,JX669505.1|2006,3III_C.2,3III_C,3III,JX669505,10707,105.249189,2006,Brazil: Pernambuco,Brazil,JX669505,2006
835,MZ008471.1|2013,3III_C.2.1,3III_C,3III,MZ008471,10170,99.97051017,2013,Nicaragua,Nicaragua,MZ008471,2013
835,JX669506.1|2006,3III_C.2,3III_C,3III,JX669506,10708,105.259019,2006,Brazil: Pernambuco,Brazil,JX669506,2006
836,MZ008472.1|2013,3III_C.2.1,3III_C,3III,MZ008472,10170,99.97051017,2013,Nicaragua,Nicaragua,MZ008472,2013
836,JX669507.1|2006,3III_C.2,3III_C,3III,JX669507,10707,105.249189,2006,Brazil: Pernambuco,Brazil,JX669507,2006
837,MZ008473.1|2013,3III_C.2.1,3III_C,3III,MZ008473,10170,99.97051017,2013,Nicaragua,Nicaragua,MZ008473,2013
837,JX669508.1|2006,3III_C.2,3III_C,3III,JX669508,10708,105.259019,2006,Brazil: Pernambuco,Brazil,JX669508,2006
838,MZ008474.1|2013,3III_C.2.1,3III_C,3III,MZ008474,10170,99.97051017,2013,Nicaragua,Nicaragua,MZ008474,2013
838,HG316483.1|2010,3II_A.5,3II_A,3II,HG316483,10707,105.249189,2010,Thailand,Thailand,HG316483,2010
839,MZ008475.1|2013,3III_C.2.1,3III_C,3III,MZ008475,10170,99.97051017,2013,Nicaragua,Nicaragua,MZ008475,2013
839,HG316484.1|2010,3II_A.5,3II_A,3II,HG316484,10707,105.249189,2010,Thailand,Thailand,HG316484,2010
840,MZ008476.1|2014,3III_C.2.1,3III_C,3III,MZ008476,10170,99.97051017,2014,Nicaragua,Nicaragua,MZ008476,2014
840,JQ920476.1|1991-08-09,3I_B,3I_B,3I,JQ920476,10671,104.8953111,1991,French Polynesia: Tahiti,French Polynesia,JQ920476,1991
841,MZ008477.1|2013,3III_C.2.1,3III_C,3III,MZ008477,10170,99.97051017,2013,Nicaragua,Nicaragua,MZ008477,2013
841,JQ920477.1|1993-04-20,3I_B,3I_B,3I,JQ920477,10671,104.8953111,1993,French Polynesia,French Polynesia,JQ920477,1993
842,JQ920478.1|1995-07-19,3I_B,3I_B,3I,JQ920478,10671,104.8953111,1995,French Polynesia: Tahiti,French Polynesia,JQ920478,1995
842,MZ008478.1|2013,3III_C.2.1,3III_C,3III,MZ008478,10672,104.9051411,2013,Nicaragua,Nicaragua,MZ008478,2013
843,MW945427.1|1963,Outgroup,Outgroup,Outgroup,MW945427,10173,100,1963,Puerto Rico,USA,MW945427,1963
843,JQ920479.1|1996-02-15,3I_B,3I_B,3I,JQ920479,10671,104.8953111,1996,French Polynesia: Tahiti,French Polynesia,JQ920479,1996
844,MW945428.1|2006,3III_C.1,3III_C,3III,MW945428,10173,100,2006,Puerto Rico,USA,MW945428,2006
844,JQ920480.1|1996-09-04,3I_B,3I_B,3I,JQ920480,10671,104.8953111,1996,French Polynesia: Tahiti,French Polynesia,JQ920480,1996
845,MW945429.1|2006,3II_A.1,3II_A,3II,MW945429,10173,100,2006,Viet Nam,Viet Nam,MW945429,2006
845,JQ920481.1|1989-02-06,3I_B,3I_B,3I,JQ920481,10671,104.8953111,1989,New Caledonia,New Caledonia,JQ920481,1989
846,MW945430.1|2007,3II_A.1,3II_A,3II,MW945430,10173,100,2007,Viet Nam,Viet Nam,MW945430,2007
